% Column 0: Length, mm
% Column 1: |E|, V/m
3.70246831e+000	9.97497490e+005	
3.73582388e+000	9.95239699e+005	
3.76917945e+000	9.92982129e+005	
3.80253502e+000	9.90724783e+005	
3.83589059e+000	9.88467661e+005	
3.86924616e+000	9.86210766e+005	
3.90260173e+000	9.83954098e+005	
3.93595730e+000	9.81697659e+005	
3.96931288e+000	9.79485023e+005	
4.00266845e+000	9.78191641e+005	
4.03602402e+000	9.76898336e+005	
4.06937959e+000	9.75605108e+005	
4.10273516e+000	9.74311956e+005	
4.13609073e+000	9.73018882e+005	
4.16944630e+000	9.71725886e+005	
4.20280187e+000	9.70432967e+005	
4.23615744e+000	9.69140127e+005	
4.26951301e+000	9.67847365e+005	
4.30286858e+000	9.66554683e+005	
4.33622415e+000	9.65262079e+005	
4.36957972e+000	9.63969555e+005	
4.40293529e+000	9.62677111e+005	
4.43629086e+000	9.61384747e+005	
4.46964643e+000	9.60092463e+005	
4.50300200e+000	9.58800261e+005	
4.53635757e+000	9.57508139e+005	
4.56971314e+000	9.56216099e+005	
4.60306871e+000	9.54924141e+005	
4.63642428e+000	9.53632265e+005	
4.66977985e+000	9.52095470e+005	
4.70313542e+000	9.50552666e+005	
4.73649099e+000	9.49009872e+005	
4.76984656e+000	9.47467087e+005	
4.80320213e+000	9.45924313e+005	
4.83655771e+000	9.44381549e+005	
4.86991328e+000	9.42838794e+005	
4.90326885e+000	9.41296050e+005	
4.93662442e+000	9.39753316e+005	
4.96997999e+000	9.38210593e+005	
5.00333556e+000	9.36667879e+005	
5.03669113e+000	9.35125176e+005	
5.07004670e+000	9.33582483e+005	
5.10340227e+000	9.32039801e+005	
5.13675784e+000	9.30497129e+005	
5.17011341e+000	9.28954468e+005	
5.20346898e+000	9.27411818e+005	
5.23682455e+000	9.25869178e+005	
5.27018012e+000	9.24326548e+005	
5.30353569e+000	9.22783930e+005	
5.33689126e+000	9.21241322e+005	
5.37024683e+000	9.19698725e+005	
5.40360240e+000	9.18156139e+005	
5.43695797e+000	9.16613564e+005	
5.47031354e+000	9.15071001e+005	
5.50366911e+000	9.13528448e+005	
5.53702468e+000	9.11985906e+005	
5.57038025e+000	9.10443375e+005	
5.60373582e+000	9.08900856e+005	
5.63709139e+000	9.07358348e+005	
5.67044696e+000	9.05815852e+005	
5.70380254e+000	9.04273367e+005	
5.73715811e+000	9.02730893e+005	
5.77051368e+000	9.01188431e+005	
5.80386925e+000	8.99645980e+005	
5.83722482e+000	8.98103542e+005	
5.87058039e+000	8.96561114e+005	
5.90393596e+000	8.95018699e+005	
5.93729153e+000	8.93708263e+005	
5.97064710e+000	8.92489498e+005	
6.00400267e+000	8.91270739e+005	
6.03735824e+000	8.90051984e+005	
6.07071381e+000	8.88833235e+005	
6.10406938e+000	8.87614489e+005	
6.13742495e+000	8.86395749e+005	
6.17078052e+000	8.85177014e+005	
6.20413609e+000	8.83958284e+005	
6.23749166e+000	8.82739558e+005	
6.27084723e+000	8.81520837e+005	
6.30420280e+000	8.80302122e+005	
6.33755837e+000	8.79083411e+005	
6.37091394e+000	8.77864705e+005	
6.40426951e+000	8.76646004e+005	
6.43762508e+000	8.75427308e+005	
6.47098065e+000	8.74208618e+005	
6.50433622e+000	8.72989932e+005	
6.53769179e+000	8.71771251e+005	
6.57104736e+000	8.70552576e+005	
6.60440294e+000	8.69333906e+005	
6.63775851e+000	8.68115240e+005	
6.67111408e+000	8.66896580e+005	
6.70446965e+000	8.65677925e+005	
6.73782522e+000	8.64459276e+005	
6.77118079e+000	8.63240631e+005	
6.80453636e+000	8.62021992e+005	
6.83789193e+000	8.60803358e+005	
6.87124750e+000	8.59584730e+005	
6.90460307e+000	8.58366106e+005	
6.93795864e+000	8.57147488e+005	
6.97131421e+000	8.55928876e+005	
7.00466978e+000	8.54710269e+005	
7.03802535e+000	8.53491667e+005	
7.07138092e+000	8.52273071e+005	
7.10473649e+000	8.51054480e+005	
7.13809206e+000	8.49835894e+005	
7.17144763e+000	8.48617314e+005	
7.20480320e+000	8.47398740e+005	
7.23815877e+000	8.46180171e+005	
7.27151434e+000	8.44961608e+005	
7.30486991e+000	8.43743050e+005	
7.33822548e+000	8.42524498e+005	
7.37158105e+000	8.41305952e+005	
7.40493662e+000	8.40087411e+005	
7.43829219e+000	8.39023979e+005	
7.47164777e+000	8.38285469e+005	
7.50500334e+000	8.37546974e+005	
7.53835891e+000	8.36808494e+005	
7.57171448e+000	8.36070028e+005	
7.60507005e+000	8.35331578e+005	
7.63842562e+000	8.34593142e+005	
7.67178119e+000	8.33854722e+005	
7.70513676e+000	8.33116317e+005	
7.73849233e+000	8.32377926e+005	
7.77184790e+000	8.31639551e+005	
7.80520347e+000	8.30901191e+005	
7.83855904e+000	8.30162846e+005	
7.87191461e+000	8.29424517e+005	
7.90527018e+000	8.28686203e+005	
7.93862575e+000	8.27947904e+005	
7.97198132e+000	8.27209620e+005	
8.00533689e+000	8.26471352e+005	
8.03869246e+000	8.25733099e+005	
8.07204803e+000	8.24994862e+005	
8.10540360e+000	8.24256641e+005	
8.13875917e+000	8.23518435e+005	
8.17211474e+000	8.22780244e+005	
8.20547031e+000	8.22042069e+005	
8.23882588e+000	8.21303910e+005	
8.27218145e+000	8.20565767e+005	
8.30553702e+000	8.19827640e+005	
8.33889260e+000	8.19089528e+005	
8.37224817e+000	8.18351432e+005	
8.40560374e+000	8.17613352e+005	
8.43895931e+000	8.16875288e+005	
8.47231488e+000	8.16137240e+005	
8.50567045e+000	8.15399209e+005	
8.53902602e+000	8.14661193e+005	
8.57238159e+000	8.13923193e+005	
8.60573716e+000	8.13185210e+005	
8.63909273e+000	8.12447243e+005	
8.67244830e+000	8.11596260e+005	
8.70580387e+000	8.10739074e+005	
8.73915944e+000	8.09881942e+005	
8.77251501e+000	8.09024865e+005	
8.80587058e+000	8.08167842e+005	
8.83922615e+000	8.07310873e+005	
8.87258172e+000	8.06453960e+005	
8.90593729e+000	8.05597102e+005	
8.93929286e+000	8.04740298e+005	
8.97264843e+000	8.03883550e+005	
9.00600400e+000	8.03026858e+005	
9.03935957e+000	8.02170221e+005	
9.07271514e+000	8.01313641e+005	
9.10607071e+000	8.00457116e+005	
9.13942628e+000	7.99600647e+005	
9.17278185e+000	7.98744235e+005	
9.20613742e+000	7.97887880e+005	
9.23949300e+000	7.97031582e+005	
9.27284857e+000	7.96175340e+005	
9.30620414e+000	7.95319155e+005	
9.33955971e+000	7.94463028e+005	
9.37291528e+000	7.93606959e+005	
9.40627085e+000	7.92750947e+005	
9.43962642e+000	7.91894993e+005	
9.47298199e+000	7.91039097e+005	
9.50633756e+000	7.90183260e+005	
9.53969313e+000	7.89327481e+005	
9.57304870e+000	7.88471760e+005	
9.60640427e+000	7.87616099e+005	
9.63975984e+000	7.86760496e+005	
9.67311541e+000	7.85904953e+005	
9.70647098e+000	7.85049470e+005	
9.73982655e+000	7.84194045e+005	
9.77318212e+000	7.83338681e+005	
9.80653769e+000	7.82483377e+005	
9.83989326e+000	7.81628133e+005	
9.87324883e+000	7.80772949e+005	
9.90660440e+000	7.79917826e+005	
9.93995997e+000	7.79062764e+005	
9.97331554e+000	7.78207763e+005	
1.00066711e+001	7.77352823e+005	
1.00400267e+001	7.76497944e+005	
1.00733823e+001	7.75643127e+005	
1.01067378e+001	7.74788372e+005	
1.01400934e+001	7.73933679e+005	
1.01734490e+001	7.73079048e+005	
1.02068045e+001	7.72224480e+005	
1.02401601e+001	7.71369974e+005	
1.02735157e+001	7.70515531e+005	
1.03068712e+001	7.69661151e+005	
1.03402268e+001	7.68806835e+005	
1.03735824e+001	7.67952582e+005	
1.04069380e+001	7.67098393e+005	
1.04402935e+001	7.66189581e+005	
1.04736491e+001	7.65168989e+005	
1.05070047e+001	7.64148537e+005	
1.05403602e+001	7.63128226e+005	
1.05737158e+001	7.62108055e+005	
1.06070714e+001	7.61088026e+005	
1.06404270e+001	7.60068139e+005	
1.06737825e+001	7.59048394e+005	
1.07071381e+001	7.58028793e+005	
1.07404937e+001	7.57009336e+005	
1.07738492e+001	7.55990024e+005	
1.08072048e+001	7.54970856e+005	
1.08405604e+001	7.53951834e+005	
1.08739159e+001	7.52932958e+005	
1.09072715e+001	7.51914229e+005	
1.09406271e+001	7.50895647e+005	
1.09739827e+001	7.49877213e+005	
1.10073382e+001	7.48858928e+005	
1.10406938e+001	7.47840792e+005	
1.10740494e+001	7.46822806e+005	
1.11074049e+001	7.45804970e+005	
1.11407605e+001	7.44787285e+005	
1.11741161e+001	7.43769752e+005	
1.12074716e+001	7.42752371e+005	
1.12408272e+001	7.41735143e+005	
1.12741828e+001	7.40718069e+005	
1.13075384e+001	7.39701149e+005	
1.13408939e+001	7.38684383e+005	
1.13742495e+001	7.37667773e+005	
1.14076051e+001	7.36651319e+005	
1.14409606e+001	7.35635022e+005	
1.14743162e+001	7.34618883e+005	
1.15076718e+001	7.33602901e+005	
1.15410274e+001	7.32587078e+005	
1.15743829e+001	7.31571414e+005	
1.16077385e+001	7.30555911e+005	
1.16410941e+001	7.29540568e+005	
1.16744496e+001	7.28525386e+005	
1.17078052e+001	7.27625534e+005	
1.17411608e+001	7.27032780e+005	
1.17745163e+001	7.26440033e+005	
1.18078719e+001	7.25847291e+005	
1.18412275e+001	7.25254556e+005	
1.18745831e+001	7.24661827e+005	
1.19079386e+001	7.24069105e+005	
1.19412942e+001	7.23476389e+005	
1.19746498e+001	7.22883679e+005	
1.20080053e+001	7.22290976e+005	
1.20413609e+001	7.21698279e+005	
1.20747165e+001	7.21105588e+005	
1.21080720e+001	7.20512904e+005	
1.21414276e+001	7.19920226e+005	
1.21747832e+001	7.19327555e+005	
1.22081388e+001	7.18734890e+005	
1.22414943e+001	7.18142232e+005	
1.22748499e+001	7.17549580e+005	
1.23082055e+001	7.16956935e+005	
1.23415610e+001	7.16364296e+005	
1.23749166e+001	7.15771664e+005	
1.24082722e+001	7.15179038e+005	
1.24416278e+001	7.14586419e+005	
1.24749833e+001	7.13993807e+005	
1.25083389e+001	7.13401201e+005	
1.25416945e+001	7.12808602e+005	
1.25750500e+001	7.12216009e+005	
1.26084056e+001	7.11623423e+005	
1.26417612e+001	7.11030844e+005	
1.26751167e+001	7.10438271e+005	
1.27084723e+001	7.09845706e+005	
1.27418279e+001	7.09253146e+005	
1.27751835e+001	7.08660594e+005	
1.28085390e+001	7.08068049e+005	
1.28418946e+001	7.07475510e+005	
1.28752502e+001	7.06882978e+005	
1.29086057e+001	7.06290453e+005	
1.29419613e+001	7.05697934e+005	
1.29753169e+001	7.05105423e+005	
1.30086724e+001	7.04512918e+005	
1.30420280e+001	7.03920420e+005	
1.30753836e+001	7.03327930e+005	
1.31087392e+001	7.02735446e+005	
1.31420947e+001	7.02142969e+005	
1.31754503e+001	7.01550499e+005	
1.32088059e+001	7.00958036e+005	
1.32421614e+001	7.00365580e+005	
1.32755170e+001	6.99773131e+005	
1.33088726e+001	6.99180689e+005	
1.33422282e+001	6.98588254e+005	
1.33755837e+001	6.97995826e+005	
1.34089393e+001	6.97403405e+005	
1.34422949e+001	6.96810991e+005	
1.34756504e+001	6.96218584e+005	
1.35090060e+001	6.95626185e+005	
1.35423616e+001	6.95033793e+005	
1.35757171e+001	6.94441408e+005	
1.36090727e+001	6.93849030e+005	
1.36424283e+001	6.93256659e+005	
1.36757839e+001	6.92664295e+005	
1.37091394e+001	6.92071939e+005	
1.37424950e+001	6.91479590e+005	
1.37758506e+001	6.90887248e+005	
1.38092061e+001	6.90294914e+005	
1.38425617e+001	6.89702587e+005	
1.38759173e+001	6.89110267e+005	
1.39092728e+001	6.88517954e+005	
1.39426284e+001	6.87925649e+005	
1.39759840e+001	6.87333352e+005	
1.40093396e+001	6.86741061e+005	
1.40426951e+001	6.86148779e+005	
1.40760507e+001	6.85556503e+005	
1.41094063e+001	6.84964235e+005	
1.41427618e+001	6.84371975e+005	
1.41761174e+001	6.83779722e+005	
1.42094730e+001	6.83187477e+005	
1.42428286e+001	6.82632714e+005	
1.42761841e+001	6.82218426e+005	
1.43095397e+001	6.81804137e+005	
1.43428953e+001	6.81389849e+005	
1.43762508e+001	6.80975561e+005	
1.44096064e+001	6.80561273e+005	
1.44429620e+001	6.80146985e+005	
1.44763175e+001	6.79732696e+005	
1.45096731e+001	6.79318408e+005	
1.45430287e+001	6.78904120e+005	
1.45763843e+001	6.78489832e+005	
1.46097398e+001	6.78075544e+005	
1.46430954e+001	6.77661256e+005	
1.46764510e+001	6.77246968e+005	
1.47098065e+001	6.76832680e+005	
1.47431621e+001	6.76418392e+005	
1.47765177e+001	6.76004104e+005	
1.48098732e+001	6.75589816e+005	
1.48432288e+001	6.75175528e+005	
1.48765844e+001	6.74761240e+005	
1.49099400e+001	6.74346952e+005	
1.49432955e+001	6.73932665e+005	
1.49766511e+001	6.73518377e+005	
1.50100067e+001	6.73104089e+005	
1.50433622e+001	6.72689801e+005	
1.50767178e+001	6.72275513e+005	
1.51100734e+001	6.71861226e+005	
1.51434290e+001	6.71446938e+005	
1.51767845e+001	6.71032650e+005	
1.52101401e+001	6.70618363e+005	
1.52434957e+001	6.70204075e+005	
1.52768512e+001	6.69789787e+005	
1.53102068e+001	6.69375500e+005	
1.53435624e+001	6.68961212e+005	
1.53769179e+001	6.68546925e+005	
1.54102735e+001	6.68132637e+005	
1.54436291e+001	6.67718349e+005	
1.54769847e+001	6.67304062e+005	
1.55103402e+001	6.66889775e+005	
1.55436958e+001	6.66475487e+005	
1.55770514e+001	6.66061200e+005	
1.56104069e+001	6.65646912e+005	
1.56437625e+001	6.65232625e+005	
1.56771181e+001	6.64818337e+005	
1.57104736e+001	6.64404050e+005	
1.57438292e+001	6.63989763e+005	
1.57771848e+001	6.63575475e+005	
1.58105404e+001	6.63161188e+005	
1.58438959e+001	6.62746901e+005	
1.58772515e+001	6.62332614e+005	
1.59106071e+001	6.61918327e+005	
1.59439626e+001	6.61504039e+005	
1.59773182e+001	6.61089752e+005	
1.60106738e+001	6.60675465e+005	
1.60440294e+001	6.60261178e+005	
1.60773849e+001	6.59846891e+005	
1.61107405e+001	6.59432604e+005	
1.61440961e+001	6.59018317e+005	
1.61774516e+001	6.58604030e+005	
1.62108072e+001	6.58189743e+005	
1.62441628e+001	6.57775456e+005	
1.62775183e+001	6.57361169e+005	
1.63108739e+001	6.56946882e+005	
1.63442295e+001	6.56532595e+005	
1.63775851e+001	6.56118308e+005	
1.64109406e+001	6.55704021e+005	
1.64442962e+001	6.55289734e+005	
1.64776518e+001	6.54875448e+005	
1.65110073e+001	6.54461161e+005	
1.65443629e+001	6.54046874e+005	
1.65777185e+001	6.53618556e+005	
1.66110740e+001	6.53098420e+005	
1.66444296e+001	6.52578326e+005	
1.66777852e+001	6.52058273e+005	
1.67111408e+001	6.51538262e+005	
1.67444963e+001	6.51018293e+005	
1.67778519e+001	6.50498366e+005	
1.68112075e+001	6.49978480e+005	
1.68445630e+001	6.49458637e+005	
1.68779186e+001	6.48938836e+005	
1.69112742e+001	6.48419078e+005	
1.69446298e+001	6.47899361e+005	
1.69779853e+001	6.47379688e+005	
1.70113409e+001	6.46860057e+005	
1.70446965e+001	6.46340468e+005	
1.70780520e+001	6.45820923e+005	
1.71114076e+001	6.45301420e+005	
1.71447632e+001	6.44781960e+005	
1.71781187e+001	6.44262544e+005	
1.72114743e+001	6.43743171e+005	
1.72448299e+001	6.43223841e+005	
1.72781855e+001	6.42704554e+005	
1.73115410e+001	6.42185311e+005	
1.73448966e+001	6.41666112e+005	
1.73782522e+001	6.41146956e+005	
1.74116077e+001	6.40627845e+005	
1.74449633e+001	6.40108777e+005	
1.74783189e+001	6.39589753e+005	
1.75116744e+001	6.39070774e+005	
1.75450300e+001	6.38551839e+005	
1.75783856e+001	6.38032948e+005	
1.76117412e+001	6.37514102e+005	
1.76450967e+001	6.36995300e+005	
1.76784523e+001	6.36476544e+005	
1.77118079e+001	6.35957832e+005	
1.77451634e+001	6.35439165e+005	
1.77785190e+001	6.34920543e+005	
1.78118746e+001	6.34401966e+005	
1.78452302e+001	6.33883434e+005	
1.78785857e+001	6.33364948e+005	
1.79119413e+001	6.32846507e+005	
1.79452969e+001	6.32328112e+005	
1.79786524e+001	6.31809763e+005	
1.80120080e+001	6.31291460e+005	
1.80453636e+001	6.30773202e+005	
1.80787191e+001	6.30254991e+005	
1.81120747e+001	6.29736825e+005	
1.81454303e+001	6.29218706e+005	
1.81787859e+001	6.28700634e+005	
1.82121414e+001	6.28182608e+005	
1.82454970e+001	6.27868951e+005	
1.82788526e+001	6.27581418e+005	
1.83122081e+001	6.27293888e+005	
1.83455637e+001	6.27006359e+005	
1.83789193e+001	6.26718832e+005	
1.84122748e+001	6.26431307e+005	
1.84456304e+001	6.26143784e+005	
1.84789860e+001	6.25856262e+005	
1.85123416e+001	6.25568743e+005	
1.85456971e+001	6.25281225e+005	
1.85790527e+001	6.24993710e+005	
1.86124083e+001	6.24706196e+005	
1.86457638e+001	6.24418684e+005	
1.86791194e+001	6.24131174e+005	
1.87124750e+001	6.23843666e+005	
1.87458306e+001	6.23556159e+005	
1.87791861e+001	6.23268655e+005	
1.88125417e+001	6.22981152e+005	
1.88458973e+001	6.22693652e+005	
1.88792528e+001	6.22406153e+005	
1.89126084e+001	6.22118656e+005	
1.89459640e+001	6.21831161e+005	
1.89793195e+001	6.21543668e+005	
1.90126751e+001	6.21256177e+005	
1.90460307e+001	6.20968688e+005	
1.90793863e+001	6.20681200e+005	
1.91127418e+001	6.20393715e+005	
1.91460974e+001	6.20106231e+005	
1.91794530e+001	6.19818750e+005	
1.92128085e+001	6.19531270e+005	
1.92461641e+001	6.19243792e+005	
1.92795197e+001	6.18956317e+005	
1.93128753e+001	6.18668843e+005	
1.93462308e+001	6.18381371e+005	
1.93795864e+001	6.18093901e+005	
1.94129420e+001	6.17806433e+005	
1.94462975e+001	6.17518967e+005	
1.94796531e+001	6.17231502e+005	
1.95130087e+001	6.16944040e+005	
1.95463642e+001	6.16656580e+005	
1.95797198e+001	6.16369122e+005	
1.96130754e+001	6.16081665e+005	
1.96464310e+001	6.15794211e+005	
1.96797865e+001	6.15506758e+005	
1.97131421e+001	6.15219308e+005	
1.97464977e+001	6.14931859e+005	
1.97798532e+001	6.14644413e+005	
1.98132088e+001	6.14356968e+005	
1.98465644e+001	6.14069526e+005	
1.98799199e+001	6.13782085e+005	
1.99132755e+001	6.13494646e+005	
1.99466311e+001	6.13207210e+005	
1.99799867e+001	6.12919775e+005	
2.00133422e+001	6.12632342e+005	
2.00466978e+001	6.12344912e+005	
2.00800534e+001	6.12057483e+005	
2.01134089e+001	6.11770056e+005	
2.01467645e+001	6.11482631e+005	
2.01801201e+001	6.11195209e+005	
2.02134757e+001	6.10907788e+005	
2.02468312e+001	6.10620369e+005	
2.02801868e+001	6.10332953e+005	
2.03135424e+001	6.10045538e+005	
2.03468979e+001	6.09758125e+005	
2.03802535e+001	6.09470715e+005	
2.04136091e+001	6.09183306e+005	
2.04469646e+001	6.08895899e+005	
2.04803202e+001	6.08608495e+005	
2.05136758e+001	6.08321092e+005	
2.05470314e+001	6.08033692e+005	
2.05803869e+001	6.07746293e+005	
2.06137425e+001	6.07458897e+005	
2.06470981e+001	6.07171502e+005	
2.06804536e+001	6.06884110e+005	
2.07138092e+001	6.06596720e+005	
2.07471648e+001	6.06309332e+005	
2.07805203e+001	6.06021945e+005	
2.08138759e+001	6.05734561e+005	
2.08472315e+001	6.05447179e+005	
2.08805871e+001	6.05159799e+005	
2.09139426e+001	6.04872421e+005	
2.09472982e+001	6.04585045e+005	
2.09806538e+001	6.04297671e+005	
2.10140093e+001	6.04010300e+005	
2.10473649e+001	6.03722930e+005	
2.10807205e+001	6.03435563e+005	
2.11140761e+001	6.03148197e+005	
2.11474316e+001	6.02860834e+005	
2.11807872e+001	6.02573472e+005	
2.12141428e+001	6.02286113e+005	
2.12474983e+001	6.01998756e+005	
2.12808539e+001	6.01711401e+005	
2.13142095e+001	6.01424048e+005	
2.13475650e+001	6.01136697e+005	
2.13809206e+001	6.00849348e+005	
2.14142762e+001	6.00503913e+005	
2.14476318e+001	6.00151187e+005	
2.14809873e+001	5.99798464e+005	
2.15143429e+001	5.99445745e+005	
2.15476985e+001	5.99093029e+005	
2.15810540e+001	5.98740317e+005	
2.16144096e+001	5.98387609e+005	
2.16477652e+001	5.98034903e+005	
2.16811207e+001	5.97682202e+005	
2.17144763e+001	5.97329504e+005	
2.17478319e+001	5.96976809e+005	
2.17811875e+001	5.96624118e+005	
2.18145430e+001	5.96271431e+005	
2.18478986e+001	5.95918747e+005	
2.18812542e+001	5.95566067e+005	
2.19146097e+001	5.95213390e+005	
2.19479653e+001	5.94860717e+005	
2.19813209e+001	5.94508048e+005	
2.20146765e+001	5.94155382e+005	
2.20480320e+001	5.93802720e+005	
2.20813876e+001	5.93450061e+005	
2.21147432e+001	5.93097406e+005	
2.21480987e+001	5.92744755e+005	
2.21814543e+001	5.92392107e+005	
2.22148099e+001	5.92039463e+005	
2.22481654e+001	5.91686822e+005	
2.22815210e+001	5.91334185e+005	
2.23148766e+001	5.90981552e+005	
2.23482322e+001	5.90628923e+005	
2.23815877e+001	5.90276297e+005	
2.24149433e+001	5.89923675e+005	
2.24482989e+001	5.89571056e+005	
2.24816544e+001	5.89218442e+005	
2.25150100e+001	5.88865830e+005	
2.25483656e+001	5.88513223e+005	
2.25817211e+001	5.88160619e+005	
2.26150767e+001	5.87808020e+005	
2.26484323e+001	5.87455423e+005	
2.26817879e+001	5.87102831e+005	
2.27151434e+001	5.86750242e+005	
2.27484990e+001	5.86397657e+005	
2.27818546e+001	5.86045076e+005	
2.28152101e+001	5.85692498e+005	
2.28485657e+001	5.85339925e+005	
2.28819213e+001	5.84987355e+005	
2.29152769e+001	5.84634789e+005	
2.29486324e+001	5.84282226e+005	
2.29819880e+001	5.83929668e+005	
2.30153436e+001	5.83577113e+005	
2.30486991e+001	5.83224562e+005	
2.30820547e+001	5.82872015e+005	
2.31154103e+001	5.82519471e+005	
2.31487658e+001	5.82166932e+005	
2.31821214e+001	5.81814396e+005	
2.32154770e+001	5.81461864e+005	
2.32488326e+001	5.81109336e+005	
2.32821881e+001	5.80756812e+005	
2.33155437e+001	5.80404292e+005	
2.33488993e+001	5.80051776e+005	
2.33822548e+001	5.79699263e+005	
2.34156104e+001	5.79346754e+005	
2.34489660e+001	5.78994250e+005	
2.34823215e+001	5.78641749e+005	
2.35156771e+001	5.78289252e+005	
2.35490327e+001	5.77936759e+005	
2.35823883e+001	5.77584270e+005	
2.36157438e+001	5.77231784e+005	
2.36490994e+001	5.76879303e+005	
2.36824550e+001	5.76526826e+005	
2.37158105e+001	5.76174353e+005	
2.37491661e+001	5.75821883e+005	
2.37825217e+001	5.75469418e+005	
2.38158773e+001	5.75116956e+005	
2.38492328e+001	5.74764499e+005	
2.38825884e+001	5.74412045e+005	
2.39159440e+001	5.74059596e+005	
2.39492995e+001	5.73707150e+005	
2.39826551e+001	5.73354709e+005	
2.40160107e+001	5.73002271e+005	
2.40493662e+001	5.72649838e+005	
2.40827218e+001	5.72297408e+005	
2.41160774e+001	5.71944983e+005	
2.41494330e+001	5.71592562e+005	
2.41827885e+001	5.71240144e+005	
2.42161441e+001	5.70887731e+005	
2.42494997e+001	5.70627608e+005	
2.42828552e+001	5.70369188e+005	
2.43162108e+001	5.70110777e+005	
2.43495664e+001	5.69852376e+005	
2.43829219e+001	5.69593983e+005	
2.44162775e+001	5.69335600e+005	
2.44496331e+001	5.69077227e+005	
